campaign_name,campaign_id,adset_name,adset_id,ad_name,ad_id,date_start,cpm,cpc,clicks,impressions,reach,spend,hourly_stats_aggregated_by_audience_time_zone
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-08-29,131.147541,8,1,61,60,8,13
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-15,None,None,0,9,9,0,13
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-08-18,269.230769,3.5,6,78,78,21,13
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-08-21,59.701493,4,2,134,131,8,13
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-08-28,134.615385,1.4,10,104,104,14,13
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-16,2000,6,1,3,3,6,13
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-08-20,60.97561,1.25,4,82,81,5,13
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-14,2000,6,1,3,3,6,13
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-08-26,None,None,1,43,43,0,13
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-08-23,81.081081,2,3,74,73,6,13
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-09,541.666667,2.6,5,24,24,13,13
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-08-24,210.9375,4.5,6,128,128,27,13
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-06,636.363636,7,1,11,11,7,13
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-08-19,244.897959,3,4,49,48,12,13
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-03,400,4,3,30,30,12,13
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-08-25,452.380952,4.75,4,42,42,19,13
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-13,None,None,1,15,15,0,13
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-10,None,None,1,49,49,0,13
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-08-31,None,None,0,69,69,0,13
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-08-22,None,None,0,46,44,0,13
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-12,320,4,4,50,50,16,13
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-02,421.052632,4,6,57,57,24,13
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-01,648.648649,4,6,37,37,24,13
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-14,None,None,0,2,2,0,14
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-13,1400,7,1,5,5,7,14
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-12,130.434783,3,2,46,46,6,14
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-15,833.333333,6.666667,3,24,23,20,14
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-16,400,4,1,10,10,4,14
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-01,280,7,1,25,25,7,14
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-04,None,None,0,9,9,0,14
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-08-19,114.754098,3.5,2,61,61,7,14
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-08-21,257.142857,3.857143,7,105,105,27,14
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-02,314.285714,3.666667,3,35,34,11,14
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-08-31,523.809524,7.333333,3,42,42,22,14
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-09,2333.333333,7,1,3,3,7,14
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-10,259.259259,4.666667,3,54,54,14,14
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-08-22,94.339623,2.5,2,53,53,5,14
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-08-30,348.837209,3.75,4,43,42,15,14
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-08-29,145.833333,2.333333,3,48,47,7,14
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-08-20,109.375,2.333333,3,64,64,7,14
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-03,None,None,2,26,25,0,14
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-08-28,72.727273,2.666667,3,110,108,8,14
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-08-27,None,None,0,77,77,0,14
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-08-26,37.313433,1.666667,3,134,131,5,14
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-08-25,None,None,1,47,47,0,14
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-08-18,97.222222,2.333333,3,72,71,7,14
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-11,109.090909,6,1,55,55,6,14
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-08-24,448.275862,3.25,8,58,58,26,14
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-08-23,54.347826,5,1,92,92,5,14
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-08-27,None,None,0,1,1,0,15
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-08-28,None,None,3,35,35,0,15
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-08-26,258.823529,3.666667,6,85,85,22,15
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-08-29,None,None,0,1,1,0,15
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-14,None,None,0,2,2,0,15
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-08-31,None,None,0,1,1,0,15
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-08-23,174.311927,4.75,4,109,108,19,15
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-08-21,461.538462,6,1,13,13,6,15
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-15,375,3,2,16,16,6,15
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-08-30,280,7,1,25,25,7,15
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-03,None,None,2,77,77,0,15
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-10,None,None,0,10,10,0,15
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-16,866.666667,6.5,2,15,15,13,15
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-11,None,None,0,20,20,0,15
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-08-18,135.59322,2.666667,3,59,59,8,15
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-12,478.26087,4.4,5,46,46,22,15
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-08-19,171.875,3.666667,3,64,63,11,15
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-08-20,229.166667,3.666667,3,48,48,11,15
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-05,None,None,0,8,8,0,15
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-04,None,None,1,20,20,0,15
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-08-22,132.075472,2.8,5,106,106,14,15
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-08-20,206.896552,1.2,5,29,28,6,16
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-03,None,None,2,116,115,0,16
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-08-19,590.909091,6.5,2,22,22,13,16
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-04,None,None,2,63,63,0,16
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-08-18,None,None,1,50,49,0,16
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-08-21,312.5,2.5,2,16,15,5,16
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-10,285.714286,8,1,28,27,8,16
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-11,None,None,0,13,13,0,16
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-08-22,346.153846,3,6,52,52,18,16
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-16,None,None,0,6,6,0,16
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-12,647.058824,5.5,2,17,17,11,16
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-08-18,72.916667,2.333333,3,96,96,7,17
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-08-20,None,None,1,33,33,0,17
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-08-21,None,None,0,16,16,0,17
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-16,None,None,1,10,10,0,17
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-08-22,156.862745,2.666667,3,51,51,8,17
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-13,None,None,0,2,2,0,17
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-12,None,None,0,7,7,0,17
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-11,600,6,1,10,10,6,17
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-04,285.147992,4.087121,3,43,43,12.261364,17
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-10,None,None,0,2,2,0,17
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-08-20,538.461538,3.5,2,13,13,7,18
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-13,None,None,0,10,10,0,18
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-12,None,None,0,5,4,0,18
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-08-18,None,None,0,35,35,0,18
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-11,1625,4.333333,3,8,8,13,18
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-10,None,None,0,7,7,0,18
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-13,None,None,0,17,17,0,19
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-11,None,None,1,0,0,0,19
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-12,None,None,0,6,6,0,19
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-10,None,None,1,31,31,0,19
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-10,194.444444,7,1,36,36,7,20
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-13,None,None,0,19,18,0,20
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-12,None,None,0,5,5,0,20
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-12,None,None,0,4,4,0,21
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-13,277.777778,5,1,18,18,5,21
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-11,None,None,0,7,7,0,21
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_桃園,23842851233300246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233320246,2018-09-12,210.526316,1.333333,3,19,19,4,22
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_台北,23842851233290246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233280246,2018-08-21,357.142857,1.666667,3,14,13,5,00
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_台北,23842851233290246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233280246,2018-09-07,454.545455,1.666667,3,11,11,5,00
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_台北,23842851233290246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233280246,2018-08-30,428.571429,3,2,14,13,6,00
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_台北,23842851233290246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233280246,2018-09-05,217.391304,5,1,23,23,5,00
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_台北,23842851233290246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233280246,2018-08-29,None,None,1,14,14,0,00
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_台北,23842851233290246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233280246,2018-09-14,None,None,0,1,1,0,00
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_台北,23842851233290246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233280246,2018-08-28,None,None,0,2,2,0,00
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_台北,23842851233290246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233280246,2018-09-06,None,None,0,3,3,0,00
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_台北,23842851233290246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233280246,2018-08-27,None,None,0,12,12,0,00
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_台北,23842851233290246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233280246,2018-09-12,None,None,1,11,11,0,00
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_台北,23842851233290246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233280246,2018-09-15,None,None,0,8,8,0,00
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_台北,23842851233290246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233280246,2018-08-22,1666.666667,5,1,3,3,5,00
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_台北,23842851233290246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233280246,2018-08-26,1250,5,1,4,4,5,00
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_台北,23842851233290246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233280246,2018-09-08,None,None,0,5,5,0,00
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_台北,23842851233290246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233280246,2018-09-11,800,1.333333,3,5,5,4,00
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_台北,23842851233290246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233280246,2018-09-02,None,None,0,17,17,0,00
180618_青埔站前A+_CPC_0618-0717,23842851233170246,BT_30-50y_房地產+理財_台北,23842851233290246,180618_青埔站前A+(第一篇)_CPC_0618-0717,23842851233280246,2018-08-23,400,2,2,10,10,4,00
