actor_name,event_time,new_bid,new_budget,new_value,object_id,old_bid,old_budget,old_value
Eric Huang,2018-11-14 11:30:05,,6755,,23843180433030316,,4431,
Eric Huang,2018-11-14 11:30:07,49,,,23843180432970316,34,,
Eric Huang,2018-11-14 11:30:05,23,,,23843180433030316,22,,
Eric Huang,2018-11-14 11:20:06,,4431,,23843180433030316,,2213,
Eric Huang,2018-11-14 11:20:07,,3113,,23843180432970316,,1349,
Eric Huang,2018-11-14 11:20:06,,1368,,23843180433020316,,734,
Eric Huang,2018-11-14 11:20:07,34,,,23843180432970316,24,,
Eric Huang,2018-11-14 11:20:06,22,,,23843180433030316,21,,
Eric Huang,2018-11-14 11:10:05,,1349,,23843180432970316,,100,
Eric Huang,2018-11-14 11:10:05,,2213,,23843180433030316,,100,
Eric Huang,2018-11-14 11:10:05,,734,,23843180433020316,,100,
Eric Huang,2018-11-14 11:10:05,3,,,23843180433010316,12,,
Eric Huang,2018-11-14 11:10:05,21,,,23843180433030316,20,,
Eric Huang,2018-11-14 11:10:05,24,,,23843180432970316,17,,
Eric Huang,2018-11-14 11:10:07,6,,,23843180433060316,12,,
Eric Huang,2018-11-14 11:10:06,6,,,23843180433000316,20,,
Eric Huang,2018-11-14 11:10:07,5,,,23843180433040316,7,,
Eric Huang,2018-11-14 11:00:05,20,,,23843180433030316,18,,
Eric Huang,2018-11-14 10:50:05,18,,,23843180433030316,17,,
Eric Huang,2018-11-14 10:40:05,17,,,23843180433030316,16,,
Eric Huang,2018-11-14 10:30:09,20,,,23843180433000316,18,,
Eric Huang,2018-11-14 10:30:08,16,,,23843180433030316,15,,
Eric Huang,2018-11-14 10:20:06,18,,,23843180433000316,16,,
Eric Huang,2018-11-14 10:20:05,15,,,23843180433030316,14,,
Eric Huang,2018-11-14 10:10:06,16,,,23843180433000316,14,,
Eric Huang,2018-11-14 10:10:04,14,,,23843180433030316,13,,
Eric Huang,2018-11-14 10:00:07,14,,,23843180433000316,12,,
Eric Huang,2018-11-14 10:00:06,13,,,23843180433030316,12,,
Facebook,2018-11-14 10:00:18,,,Inactive,23843176728600316,,,Active
Eric Huang,2018-11-14 09:50:05,12,,,23843180433030316,11,,
Eric Huang,2018-11-14 09:50:07,12,,,23843180433000316,11,,
Eric Huang,2018-11-14 09:40:11,20,,,23843180433070316,15,,
Eric Huang,2018-11-14 09:40:09,11,,,23843180433000316,10,,
Eric Huang,2018-11-14 09:40:08,11,,,23843180433030316,10,,
Eric Huang,2018-11-14 09:30:08,,100,,23843180433060316,,35525,
Eric Huang,2018-11-14 09:30:07,,100,,23843180433010316,,37171,
Eric Huang,2018-11-14 09:30:09,15,,,23843180433070316,11,,
Eric Huang,2018-11-14 09:30:08,10,,,23843180433000316,9,,
Eric Huang,2018-11-14 09:30:07,10,,,23843180433030316,9,,
Eric Huang,2018-11-14 09:30:07,17,,,23843180432970316,12,,
Eric Huang,2018-11-14 09:10:07,12,,,23843180432970316,17,,
Eric Huang,2018-11-14 09:10:06,11,,,23843180433070316,15,,
Eric Huang,2018-11-14 09:10:05,9,,,23843180433030316,10,,
Eric Huang,2018-11-14 09:10:05,7,,,23843180433040316,6,,
Eric Huang,2018-11-14 09:00:07,6,,,23843180433040316,7,,
Eric Huang,2018-11-14 09:00:08,10,,,23843180433030316,9,,
Eric Huang,2018-11-14 09:00:06,17,,,23843180432970316,12,,
Eric Huang,2018-11-14 09:00:05,15,,,23843180433070316,11,,
Eric Huang,2018-11-14 08:40:08,,100,,23843180433040316,,37383,
Eric Huang,2018-11-14 08:40:07,,100,,23843180432970316,,24946,
Eric Huang,2018-11-14 08:40:06,,100,,23843180433030316,,28955,
Eric Huang,2018-11-14 08:40:06,,100,,23843180433070316,,32945,
Eric Huang,2018-11-14 08:40:06,,100,,23843180433020316,,38591,
Eric Huang,2018-11-14 08:40:08,9,,,23843180433000316,2,,
Eric Huang,2018-11-14 08:40:08,7,,,23843180433040316,12,,
Eric Huang,2018-11-14 08:40:07,12,,,23843180432970316,11,,
Eric Huang,2018-11-14 08:40:06,9,,,23843180433030316,12,,
Eric Huang,2018-11-14 08:40:06,11,,,23843180433070316,12,,
Eric Huang,2018-11-14 08:40:06,8,,,23843180433020316,12,,
黃彥齊,2018-11-14 02:58:24,,1000,,23843200982400316,,100,
黃彥齊,2018-11-14 02:57:48,13,,,23843200979970316,12,,
黃彥齊,2018-11-14 02:55:56,12,,,23843200982400316,,,
黃彥齊,2018-11-14 02:54:08,12,,,23843200979970316,,,
Eric Huang,2018-11-14 02:36:05,,,Inactive,23843180432940316,,,Active
Facebook,2018-11-13 16:00:30,,,Active,23843176728600316,,,Inactive
Eric Huang,2018-11-13 14:20:06,,37171,,23843180433010316,,36073,
Eric Huang,2018-11-13 14:10:08,,24946,,23843180432970316,,24047,
Eric Huang,2018-11-13 14:10:07,,37383,,23843180433040316,,35147,
Eric Huang,2018-11-13 14:10:06,,38591,,23843180433020316,,35864,
Eric Huang,2018-11-13 14:10:05,,32945,,23843180433070316,,32072,
Eric Huang,2018-11-13 14:10:05,,28955,,23843180433030316,,27933,
Eric Huang,2018-11-13 14:10:05,,35525,,23843180433060316,,33756,
Eric Huang,2018-11-13 14:00:10,,24047,,23843180432970316,,22729,
Eric Huang,2018-11-13 14:00:08,,36073,,23843180433010316,,33101,
Eric Huang,2018-11-13 14:00:07,,32072,,23843180433070316,,29931,
Eric Huang,2018-11-13 13:50:06,,27933,,23843180433030316,,26259,
Eric Huang,2018-11-13 13:50:05,,35864,,23843180433020316,,32350,
Eric Huang,2018-11-13 13:50:07,,33756,,23843180433060316,,30444,
Eric Huang,2018-11-13 13:50:08,,35147,,23843180433040316,,31511,
Eric Huang,2018-11-13 13:40:11,,31511,,23843180433040316,,27875,
Eric Huang,2018-11-13 13:40:11,,22729,,23843180432970316,,21411,
Eric Huang,2018-11-13 13:40:11,,33101,,23843180433010316,,30129,
Eric Huang,2018-11-13 13:40:10,,32350,,23843180433020316,,28836,
Eric Huang,2018-11-13 13:40:10,,29931,,23843180433070316,,27790,
Eric Huang,2018-11-13 13:40:09,,30444,,23843180433060316,,27132,
Eric Huang,2018-11-13 13:40:09,,26259,,23843180433030316,,24585,
Eric Huang,2018-11-13 13:30:07,,27875,,23843180433040316,,24239,
Eric Huang,2018-11-13 13:30:07,,21411,,23843180432970316,,20093,
Eric Huang,2018-11-13 13:30:06,,30129,,23843180433010316,,27157,
Eric Huang,2018-11-13 13:30:06,,27790,,23843180433070316,,25649,
Eric Huang,2018-11-13 13:30:05,,27132,,23843180433060316,,23820,
Eric Huang,2018-11-13 13:20:05,,23820,,23843180433060316,,20508,
Eric Huang,2018-11-13 13:20:05,,24585,,23843180433030316,,22911,
Eric Huang,2018-11-13 13:20:05,,28836,,23843180433020316,,25322,
Eric Huang,2018-11-13 13:20:07,,24239,,23843180433040316,,20603,
Eric Huang,2018-11-13 13:20:06,,27157,,23843180433010316,,24185,
Eric Huang,2018-11-13 13:10:09,,25649,,23843180433070316,,23508,
Eric Huang,2018-11-13 13:10:08,,22911,,23843180433030316,,21237,
Eric Huang,2018-11-13 13:10:08,,20508,,23843180433060316,,17196,
Eric Huang,2018-11-13 13:10:09,,25322,,23843180433020316,,21808,
Eric Huang,2018-11-13 13:10:09,,24185,,23843180433010316,,21213,
Eric Huang,2018-11-13 13:10:10,,20603,,23843180433040316,,16967,
Eric Huang,2018-11-13 13:10:11,,20093,,23843180432970316,,18775,
Eric Huang,2018-11-13 13:00:07,,16967,,23843180433040316,,13546,
Eric Huang,2018-11-13 13:00:07,,18775,,23843180432970316,,15782,
Eric Huang,2018-11-13 13:00:06,,21213,,23843180433010316,,17632,
Eric Huang,2018-11-13 13:00:06,,17196,,23843180433060316,,13704,
Eric Huang,2018-11-13 13:00:06,,23508,,23843180433070316,,19949,
Eric Huang,2018-11-13 13:00:06,,21808,,23843180433020316,,18337,
Eric Huang,2018-11-13 12:50:05,,21237,,23843180433030316,,18110,
Eric Huang,2018-11-13 12:50:04,,18337,,23843180433020316,,14866,
Eric Huang,2018-11-13 12:50:34,,13704,,23843180433060316,,10212,
Eric Huang,2018-11-13 12:50:06,,19949,,23843180433070316,,16390,
Eric Huang,2018-11-13 12:50:06,,17632,,23843180433010316,,14051,
Eric Huang,2018-11-13 12:50:07,,13546,,23843180433040316,,10125,
Eric Huang,2018-11-13 12:40:07,,15782,,23843180432970316,,12789,
Eric Huang,2018-11-13 12:40:07,,10125,,23843180433040316,,6704,
Eric Huang,2018-11-13 12:40:07,,14051,,23843180433010316,,10470,
Eric Huang,2018-11-13 12:40:05,,16390,,23843180433070316,,12831,
Eric Huang,2018-11-13 12:40:05,,10212,,23843180433060316,,6720,
Eric Huang,2018-11-13 12:40:05,,14866,,23843180433020316,,11395,
Eric Huang,2018-11-13 12:40:05,,18110,,23843180433030316,,14983,
Eric Huang,2018-11-13 12:30:07,,11395,,23843180433020316,,7924,
Eric Huang,2018-11-13 12:30:07,,12831,,23843180433070316,,9272,
Eric Huang,2018-11-13 12:30:07,,6720,,23843180433060316,,3228,
Eric Huang,2018-11-13 12:30:08,,10470,,23843180433010316,,6889,
Eric Huang,2018-11-13 12:30:08,,12789,,23843180432970316,,9796,
Eric Huang,2018-11-13 12:30:08,,6704,,23843180433040316,,3283,
Eric Huang,2018-11-13 12:30:07,12,,,23843180433060316,10,,
Eric Huang,2018-11-13 12:30:08,12,,,23843180433040316,11,,
Eric Huang,2018-11-13 12:20:09,,6889,,23843180433010316,,3308,
Eric Huang,2018-11-13 12:20:08,,9272,,23843180433070316,,5713,
Eric Huang,2018-11-13 12:20:07,,14983,,23843180433030316,,11856,
Eric Huang,2018-11-13 12:20:07,,7924,,23843180433020316,,4453,
Eric Huang,2018-11-13 12:20:09,12,,,23843180433010316,10,,
Eric Huang,2018-11-13 12:10:08,,9796,,23843180432970316,,6803,
Eric Huang,2018-11-13 12:10:07,,3283,,23843180433040316,,904,
Eric Huang,2018-11-13 12:10:07,,3308,,23843180433010316,,988,
Eric Huang,2018-11-13 12:10:06,,5713,,23843180433070316,,2154,
Eric Huang,2018-11-13 12:10:06,,3228,,23843180433060316,,906,
Eric Huang,2018-11-13 12:10:06,,11856,,23843180433030316,,8729,
Eric Huang,2018-11-13 12:10:06,,4453,,23843180433020316,,982,
Eric Huang,2018-11-13 12:10:08,2,,,23843180433000316,5,,
Eric Huang,2018-11-13 12:00:07,,2154,,23843180433070316,,1127,
Eric Huang,2018-11-13 12:00:07,,982,,23843180433020316,,100,
Eric Huang,2018-11-13 12:00:08,,6803,,23843180432970316,,5985,
Eric Huang,2018-11-13 12:00:07,12,,,23843180433020316,5,,
Eric Huang,2018-11-13 11:50:07,,5985,,23843180432970316,,5167,
Eric Huang,2018-11-13 11:50:07,,1127,,23843180433070316,,100,
Eric Huang,2018-11-13 11:50:06,,8729,,23843180433030316,,7836,
Eric Huang,2018-11-13 11:50:07,12,,,23843180433070316,4,,
Eric Huang,2018-11-13 11:40:07,,5167,,23843180432970316,,4349,
Eric Huang,2018-11-13 11:40:05,,7836,,23843180433030316,,6943,
Eric Huang,2018-11-13 11:30:05,,4349,,23843180432970316,,3531,
Eric Huang,2018-11-13 11:30:04,,6943,,23843180433030316,,6050,
Eric Huang,2018-11-13 11:20:05,,3531,,23843180432970316,,2713,
Eric Huang,2018-11-13 11:20:04,,6050,,23843180433030316,,5157,
Eric Huang,2018-11-13 11:10:06,,906,,23843180433060316,,1051,
Eric Huang,2018-11-13 11:10:07,,5157,,23843180433030316,,4264,
Eric Huang,2018-11-13 11:10:09,,2713,,23843180432970316,,1895,
Eric Huang,2018-11-13 11:10:08,,988,,23843180433010316,,945,
Eric Huang,2018-11-13 11:10:09,,904,,23843180433040316,,1379,
Eric Huang,2018-11-13 11:10:09,5,,,23843180433000316,6,,
Eric Huang,2018-11-13 11:00:06,,1895,,23843180432970316,,1030,
Eric Huang,2018-11-13 11:00:04,,4264,,23843180433030316,,3394,
Eric Huang,2018-11-13 11:00:06,11,,,23843180432970316,12,,
Eric Huang,2018-11-13 10:50:08,,1030,,23843180432970316,,100,
Eric Huang,2018-11-13 10:50:06,,3394,,23843180433030316,,2524,
Eric Huang,2018-11-13 10:50:08,12,,,23843180432970316,7,,
Eric Huang,2018-11-13 10:40:05,,2524,,23843180433030316,,1654,
Eric Huang,2018-11-13 10:30:07,,945,,23843180433010316,,841,
Eric Huang,2018-11-13 10:30:06,,1051,,23843180433060316,,934,
Eric Huang,2018-11-13 10:30:06,,1654,,23843180433030316,,784,
Eric Huang,2018-11-13 10:30:08,,1379,,23843180433040316,,1278,
Eric Huang,2018-11-13 10:30:07,10,,,23843180433010316,9,,
Eric Huang,2018-11-13 10:30:06,10,,,23843180433060316,9,,
Eric Huang,2018-11-13 10:30:08,11,,,23843180433040316,10,,
Eric Huang,2018-11-13 10:30:06,12,,,23843180433030316,9,,
Eric Huang,2018-11-13 10:10:15,,784,,23843180433030316,,2010,
Eric Huang,2018-11-13 10:10:13,,934,,23843180433060316,,1749,
Eric Huang,2018-11-13 10:10:11,,1278,,23843180433040316,,1492,
Eric Huang,2018-11-13 10:10:10,,841,,23843180433010316,,1974,
Eric Huang,2018-11-13 10:10:09,7,,,23843180432970316,6,,
Eric Huang,2018-11-13 10:10:08,5,,,23843180433020316,3,,
Eric Huang,2018-11-13 10:10:06,4,,,23843180433070316,3,,
Eric Huang,2018-11-13 10:10:12,6,,,23843180433000316,3,,
蘇俊霖,2018-11-13 09:17:26,,,Active,23843180432940316,,,Inactive
Eric Huang,2018-11-13 09:10:07,,2010,,23843180433030316,,674,
Eric Huang,2018-11-13 09:10:06,,1749,,23843180433060316,,856,
Eric Huang,2018-11-13 09:10:10,,1492,,23843180433040316,,1101,
Eric Huang,2018-11-13 09:10:09,,1974,,23843180433010316,,763,
Eric Huang,2018-11-13 09:10:10,3,,,23843180433000316,6,,
Eric Huang,2018-11-13 09:10:11,6,,,23843180432970316,5,,
Eric Huang,2018-11-13 09:10:08,3,,,23843180433020316,6,,
Eric Huang,2018-11-13 09:00:06,,674,,23843180433030316,,787,
Eric Huang,2018-11-13 09:00:09,,100,,23843180433000316,,925,
Eric Huang,2018-11-13 09:00:08,,1101,,23843180433040316,,1221,
Eric Huang,2018-11-13 09:00:07,,763,,23843180433010316,,893,
Eric Huang,2018-11-13 09:00:05,,100,,23843180433070316,,796,
Eric Huang,2018-11-13 09:00:07,,856,,23843180433060316,,1005,
Eric Huang,2018-11-13 09:00:05,3,,,23843180433070316,10,,
Eric Huang,2018-11-13 09:00:06,9,,,23843180433030316,11,,
Eric Huang,2018-11-13 09:00:07,9,,,23843180433010316,11,,
Eric Huang,2018-11-13 09:00:07,9,,,23843180433060316,11,,
Eric Huang,2018-11-13 09:00:08,10,,,23843180433040316,11,,
Eric Huang,2018-11-13 09:00:09,6,,,23843180433000316,10,,
Eric Huang,2018-11-13 08:10:08,,925,,23843180433000316,,802,
Eric Huang,2018-11-13 08:10:07,,1221,,23843180433040316,,722,
Eric Huang,2018-11-13 08:10:07,,893,,23843180433010316,,873,
Eric Huang,2018-11-13 08:10:07,,787,,23843180433030316,,791,
Eric Huang,2018-11-13 08:10:06,,796,,23843180433070316,,884,
Eric Huang,2018-11-13 08:10:06,,1005,,23843180433060316,,888,
Eric Huang,2018-11-13 07:30:07,,884,,23843180433070316,,21799,
Eric Huang,2018-11-13 07:30:05,,888,,23843180433060316,,402,
Eric Huang,2018-11-13 07:30:06,,791,,23843180433030316,,64747,
Eric Huang,2018-11-13 07:30:08,,873,,23843180433010316,,370,
Eric Huang,2018-11-13 07:30:07,,802,,23843180433000316,,414,
Eric Huang,2018-11-13 07:30:07,,722,,23843180433040316,,184099,
Eric Huang,2018-11-13 07:30:07,11,,,23843180433040316,930,,
Eric Huang,2018-11-13 07:30:07,10,,,23843180433070316,381,,
Eric Huang,2018-11-13 07:30:06,11,,,23843180433030316,1060,,
Eric Huang,2018-11-13 07:30:08,11,,,23843180433010316,3,,
Eric Huang,2018-11-13 07:30:05,11,,,23843180433060316,4,,
Eric Huang,2018-11-13 07:30:07,10,,,23843180433000316,4,,
Eric Huang,2018-11-13 07:10:09,,402,,23843180433060316,,498,
Eric Huang,2018-11-13 07:10:08,,414,,23843180433000316,,518,
Eric Huang,2018-11-13 07:10:08,,370,,23843180433010316,,489,
Eric Huang,2018-11-13 07:10:08,6,,,23843180433020316,4,,
Eric Huang,2018-11-13 07:10:08,5,,,23843180432970316,10,,
Eric Huang,2018-11-13 06:10:05,,518,,23843180433000316,,389,
Eric Huang,2018-11-13 06:10:08,,498,,23843180433060316,,182,
Eric Huang,2018-11-13 06:10:05,,489,,23843180433010316,,275,
Eric Huang,2018-11-13 06:10:05,10,,,23843180432970316,6,,
Eric Huang,2018-11-13 06:10:07,4,,,23843180433020316,2,,
Eric Huang,2018-11-13 05:20:06,,182,,23843180433060316,,820,
蘇俊霖,2018-11-13 05:20:22,,,Inactive,23843180432940316,,,Active
Eric Huang,2018-11-13 05:10:07,,389,,23843180433000316,,946,
Eric Huang,2018-11-13 05:10:07,,275,,23843180433010316,,458,
Eric Huang,2018-11-13 05:00:09,,946,,23843180433000316,,808,
Eric Huang,2018-11-13 05:00:07,,458,,23843180433010316,,355,
Eric Huang,2018-11-13 05:00:07,,820,,23843180433060316,,2914,
Eric Huang,2018-11-13 05:00:07,4,,,23843180433060316,16,,
Eric Huang,2018-11-13 05:00:07,3,,,23843180433010316,2,,
Eric Huang,2018-11-13 05:00:09,4,,,23843180433000316,3,,
Eric Huang,2018-11-13 04:50:08,,184099,,23843180433040316,,127988,
Eric Huang,2018-11-13 04:50:05,,2914,,23843180433060316,,2211,
Eric Huang,2018-11-13 04:50:17,,21799,,23843180433070316,,16543,
Eric Huang,2018-11-13 04:50:08,,64747,,23843180433030316,,46006,
Eric Huang,2018-11-13 04:50:08,1060,,,23843180433030316,752,,
Eric Huang,2018-11-13 04:50:08,930,,,23843180433040316,646,,
Eric Huang,2018-11-13 04:50:17,381,,,23843180433070316,289,,
Eric Huang,2018-11-13 04:50:05,16,,,23843180433060316,12,,
Eric Huang,2018-11-13 04:30:15,,46006,,23843180433030316,,32681,
Eric Huang,2018-11-13 04:30:09,,16543,,23843180433070316,,12564,
Eric Huang,2018-11-13 04:30:08,,127988,,23843180433040316,,88966,
Eric Huang,2018-11-13 04:30:08,,2211,,23843180433060316,,1742,
Eric Huang,2018-11-13 04:30:15,752,,,23843180433030316,534,,
Eric Huang,2018-11-13 04:30:09,289,,,23843180433070316,219,,
Eric Huang,2018-11-13 04:30:08,646,,,23843180433040316,449,,
Eric Huang,2018-11-13 04:30:08,12,,,23843180433060316,9,,
Eric Huang,2018-11-13 04:20:05,,32681,,23843180433030316,,18671,
Eric Huang,2018-11-13 04:20:04,,88966,,23843180433040316,,6032,
Eric Huang,2018-11-13 04:20:06,,1742,,23843180433060316,,348,
Eric Huang,2018-11-13 04:20:05,,12564,,23843180433070316,,10051,
Eric Huang,2018-11-13 04:20:05,219,,,23843180433070316,166,,
Eric Huang,2018-11-13 04:20:05,534,,,23843180433030316,379,,
Eric Huang,2018-11-13 04:20:06,9,,,23843180433060316,7,,
Eric Huang,2018-11-13 04:20:04,449,,,23843180433040316,312,,
Eric Huang,2018-11-13 04:10:06,,355,,23843180433010316,,232,
Eric Huang,2018-11-13 04:10:06,,100,,23843180433020316,,9448,
Eric Huang,2018-11-13 04:10:05,,808,,23843180433000316,,130,
Eric Huang,2018-11-13 04:10:06,2,,,23843180433020316,14,,
Eric Huang,2018-11-13 04:00:05,,10051,,23843180433070316,,7681,
Eric Huang,2018-11-13 04:00:04,,6032,,23843180433040316,,4227,
Eric Huang,2018-11-13 04:00:07,,18671,,23843180433030316,,13286,
Eric Huang,2018-11-13 04:00:06,,348,,23843180433060316,,298,
Eric Huang,2018-11-13 04:00:06,7,,,23843180433060316,5,,
Eric Huang,2018-11-13 04:00:05,166,,,23843180433070316,126,,
Eric Huang,2018-11-13 04:00:07,379,,,23843180433030316,269,,
Eric Huang,2018-11-13 04:00:04,312,,,23843180433040316,217,,
Eric Huang,2018-11-13 03:50:08,,4227,,23843180433040316,,2970,
Eric Huang,2018-11-13 03:50:08,,7681,,23843180433070316,,5865,
Eric Huang,2018-11-13 03:50:09,,298,,23843180433060316,,248,
Eric Huang,2018-11-13 03:50:10,,13286,,23843180433030316,,9489,
Eric Huang,2018-11-13 03:50:09,5,,,23843180433060316,4,,
Eric Huang,2018-11-13 03:50:10,269,,,23843180433030316,191,,
Eric Huang,2018-11-13 03:50:08,217,,,23843180433040316,151,,
Eric Huang,2018-11-13 03:50:08,126,,,23843180433070316,96,,
Eric Huang,2018-11-13 03:40:08,,9489,,23843180433030316,,6796,
Eric Huang,2018-11-13 03:40:05,,5865,,23843180433070316,,4522,
Eric Huang,2018-11-13 03:40:05,,2970,,23843180433040316,,2095,
Eric Huang,2018-11-13 03:40:08,191,,,23843180433030316,136,,
Eric Huang,2018-11-13 03:40:05,96,,,23843180433070316,73,,
Eric Huang,2018-11-13 03:40:05,151,,,23843180433040316,105,,
Eric Huang,2018-11-13 03:30:11,,130,,23843180433000316,,127,
Eric Huang,2018-11-13 03:30:09,,4522,,23843180433070316,,2896,
Eric Huang,2018-11-13 03:30:10,,232,,23843180433010316,,231,
Eric Huang,2018-11-13 03:30:09,,6796,,23843180433030316,,5347,
Eric Huang,2018-11-13 03:30:11,,248,,23843180433060316,,208,
Eric Huang,2018-11-13 03:30:11,,2095,,23843180433040316,,4357,
Eric Huang,2018-11-13 03:30:11,4,,,23843180433060316,3,,
Eric Huang,2018-11-13 03:30:11,105,,,23843180433040316,73,,
Eric Huang,2018-11-13 03:30:09,73,,,23843180433070316,56,,
Eric Huang,2018-11-13 03:30:09,136,,,23843180433030316,97,,
Facebook,2018-11-13 03:30:11,,,Inactive,23843176728600316,,,Active
Eric Huang,2018-11-13 03:20:08,,231,,23843180433010316,,5974,
Eric Huang,2018-11-13 03:20:09,,208,,23843180433060316,,4172,
Eric Huang,2018-11-13 03:20:08,,127,,23843180433000316,,3645,
Eric Huang,2018-11-13 03:20:09,3,,,23843180433060316,70,,
Eric Huang,2018-11-13 03:20:08,2,,,23843180433010316,97,,
Eric Huang,2018-11-13 03:20:08,3,,,23843180433000316,60,,
Eric Huang,2018-11-13 03:10:04,,100,,23843180432970316,,8510,
Eric Huang,2018-11-13 03:10:04,6,,,23843180432970316,15,,
Eric Huang,2018-11-13 03:00:06,,5974,,23843180433010316,,4271,
Eric Huang,2018-11-13 03:00:04,,3645,,23843180433000316,,2891,
Eric Huang,2018-11-13 03:00:05,,2896,,23843180433070316,,2246,
Eric Huang,2018-11-13 03:00:06,,4172,,23843180433060316,,3032,
Eric Huang,2018-11-13 03:00:07,,5347,,23843180433030316,,3826,
Eric Huang,2018-11-13 03:00:07,,4357,,23843180433040316,,3105,
Eric Huang,2018-11-13 03:00:06,70,,,23843180433060316,50,,
Eric Huang,2018-11-13 03:00:07,97,,,23843180433030316,69,,
Eric Huang,2018-11-13 03:00:06,97,,,23843180433010316,69,,
Eric Huang,2018-11-13 03:00:05,56,,,23843180433070316,43,,
Eric Huang,2018-11-13 03:00:07,73,,,23843180433040316,51,,
Eric Huang,2018-11-13 03:00:04,60,,,23843180433000316,47,,
Eric Huang,2018-11-13 02:50:06,,3032,,23843180433060316,,2217,
Eric Huang,2018-11-13 02:50:06,,3826,,23843180433030316,,2761,
Eric Huang,2018-11-13 02:50:05,,4271,,23843180433010316,,3079,
Eric Huang,2018-11-13 02:50:06,,2246,,23843180433070316,,1725,
Eric Huang,2018-11-13 02:50:07,,2891,,23843180433000316,,2287,
Eric Huang,2018-11-13 02:50:08,,3105,,23843180433040316,,2187,
Eric Huang,2018-11-13 02:50:06,69,,,23843180433030316,49,,
Eric Huang,2018-11-13 02:50:05,69,,,23843180433010316,49,,
Eric Huang,2018-11-13 02:50:07,47,,,23843180433000316,37,,
Eric Huang,2018-11-13 02:50:08,51,,,23843180433040316,36,,
Eric Huang,2018-11-13 02:50:06,43,,,23843180433070316,33,,
Eric Huang,2018-11-13 02:50:06,50,,,23843180433060316,36,,
Eric Huang,2018-11-13 02:45:24,,2217,,23843180433060316,,1647,
Eric Huang,2018-11-13 02:45:25,,2761,,23843180433030316,,2001,
Eric Huang,2018-11-13 02:45:24,,2187,,23843180433040316,,1602,
Eric Huang,2018-11-13 02:45:23,,3079,,23843180433010316,,2228,
Eric Huang,2018-11-13 02:45:24,,1725,,23843180433070316,,1335,
Eric Huang,2018-11-13 02:45:24,,2287,,23843180433000316,,1835,
Eric Huang,2018-11-13 02:45:23,49,,,23843180433010316,35,,
Eric Huang,2018-11-13 02:45:24,36,,,23843180433060316,26,,
Eric Huang,2018-11-13 02:45:24,37,,,23843180433000316,29,,
Eric Huang,2018-11-13 02:45:24,33,,,23843180433070316,25,,
Eric Huang,2018-11-13 02:45:24,36,,,23843180433040316,25,,
Eric Huang,2018-11-13 02:45:25,49,,,23843180433030316,35,,
Eric Huang,2018-11-13 02:43:48,,1602,,23843180433040316,,1185,
Eric Huang,2018-11-13 02:43:48,,2228,,23843180433010316,,1632,
Eric Huang,2018-11-13 02:43:48,,1835,,23843180433000316,,1457,
Eric Huang,2018-11-13 02:43:49,,1647,,23843180433060316,,1240,
Eric Huang,2018-11-13 02:43:48,,1335,,23843180433070316,,1075,
Eric Huang,2018-11-13 02:43:49,,2001,,23843180433030316,,1468,
Eric Huang,2018-11-13 02:43:49,35,,,23843180433030316,25,,
Eric Huang,2018-11-13 02:43:48,29,,,23843180433000316,23,,
Eric Huang,2018-11-13 02:43:49,26,,,23843180433060316,19,,
Eric Huang,2018-11-13 02:43:48,35,,,23843180433010316,25,,
Eric Huang,2018-11-13 02:43:48,25,,,23843180433040316,18,,
Eric Huang,2018-11-13 02:43:48,25,,,23843180433070316,19,,
Eric Huang,2018-11-13 02:40:06,,1240,,23843180433060316,,100,
Eric Huang,2018-11-13 02:40:05,,1185,,23843180433040316,,100,
Eric Huang,2018-11-13 02:40:05,,1457,,23843180433000316,,100,
Eric Huang,2018-11-13 02:40:05,,1468,,23843180433030316,,100,
Eric Huang,2018-11-13 02:40:07,,1075,,23843180433070316,,100,
Eric Huang,2018-11-13 02:40:07,,1632,,23843180433010316,,100,
Eric Huang,2018-11-13 02:40:07,25,,,23843180433010316,18,,
Eric Huang,2018-11-13 02:40:05,18,,,23843180433040316,13,,
Eric Huang,2018-11-13 02:40:06,19,,,23843180433060316,14,,
Eric Huang,2018-11-13 02:40:05,23,,,23843180433000316,18,,
Eric Huang,2018-11-13 02:40:07,19,,,23843180433070316,15,,
Eric Huang,2018-11-13 02:40:05,25,,,23843180433030316,18,,
Eric Huang,2018-11-12 16:05:04,,,Active,23843180432940316,,,Inactive
Facebook,2018-11-12 16:00:17,,,Active,23843176728600316,,,Inactive
Eric Huang,2018-11-12 13:12:03,,,Inactive,23843180432940316,,,Active
Eric Huang,2018-11-12 10:00:06,,8510,,23843180432970316,,100,
Eric Huang,2018-11-12 10:00:08,,9448,,23843180433020316,,100,
蘇俊霖,2018-11-12 09:54:45,,100,,23843180432970316,,8510,
蘇俊霖,2018-11-12 09:54:29,,100,,23843180433020316,,9448,
Facebook,2018-11-12 09:00:18,,,Inactive,23843176728600316,,,Active
Eric Huang,2018-11-12 08:20:06,,8510,,23843180432970316,,4684,
Eric Huang,2018-11-12 08:20:07,,9448,,23843180433020316,,8847,
Eric Huang,2018-11-12 08:20:04,13,,,23843180433040316,9,,
Eric Huang,2018-11-12 08:20:05,18,,,23843180433010316,12,,
Eric Huang,2018-11-12 08:20:06,15,,,23843180432970316,14,,
Eric Huang,2018-11-12 08:20:07,18,,,23843180433000316,12,,
Eric Huang,2018-11-12 08:20:06,18,,,23843180433030316,12,,
